Id,Label
0,Information Systems IS
3,information technology IT
21,Artificial
29,Information Systems
33,Information Technology
113,Machine Learning
132,Geographic Information System
182,health information technology
250,pattern recognition
293,Computer Science
1005,research - driven learning
1006,research - driven course design
1014,Rortyian
1015,Sciences of the
1017,Bayesian
1020,Reengineering
1021,Theory of DEMO
1030,artificial neural network
1031,Self Efficacy theory
1032,Unified Theory of Acceptance
1041,Maximum Dependency Attributes MDA
1042,rough set theory
1050,Remote Sensing RS
1070,neural network
1083,bianzheng lunzhi
1084,Gazepoint GP
1086, Abstract
1087,Quantum GIS
1088,Edit Plus
1089,Common Gateway Interface CGI
1100,attribution theory
1105,game theory
1110,complexity theory
1111,CAT Computer Aided Tomography Scanner
1119,Organizational Intelligence Conceptual Model
1140,Future Directions
1153,DataDrivenorg
1154,k - means
1156,blood prediction
1160,Value Survey Module VSM
1175,GP - practice
1187,artificial - intelligence - based decision - support
1188,physician - oriented
1190,geographic visualization
1191,Multi evaluation
1226,Influence Factors
1227,Net Benefits
1228,Grounded Theory Methodology
1229,Artefactual Characteristics
1230,Negative Consequences
1231,Interactive Proof HIP
1232,Automated public Turing test
1234,computer self - efficacy CSE
1247,FF - SIG
1248,Global Observation of Forest
1249,Land Cover Dynamics GOFC - GOLD
1254,Spatial Systems SDSS
1255,Curriculum Guidelines
1256,Real Options Theory ROT
1266,coordination theory
1270,grounded theory
1271,meta - analysis
1279,Siemens Corporate
1293,Survey Instrument
1294,Cognitive Interviews
1295,Chronic Obstructive
1296,eHealth - extended Care Coordination
1306,Artificial Neural Networks ANN
1308,Fuzzy C - Means algorithms
1313,Informing Science paradigm
1315,statistical analysis
1318,Functional Data Mathematical
1319,Sobelev metric
1333,GIS-based assessment
1334,gallic acid content
1335,Polygonum capitatum
1336,landscape ecological principles
1339,visual - scanning
1341,IT - driven
1342,pro - innovation bias
1343,logistic multiple regression
1344,Multivariate statistical techniques
1345,logistic trend surface
1347,robot vision
1356,Hadoop Map Reduce
1357,predictive analysis technique
1364,MedEthEx
1365,Childress Principles
1371,HIV-
1372,pseudo - amino acid composition PseAAC
1382,meta - studies
1383,meta - theory
1387,theory of fuzzy set
1388,reliability weighted fuzzy reasoning method
1389,weighted fuzzy evaluation method
1395,Geographic location
1448,Colorado Avalanche CAIC
1449,Digital Elevation Model
1465,expert - based identification algo
1466,genome - wide study GWAS
1476,R - CNN Recurrent Neural Networks RNN
1477,Deep Region Based Convolutional Networks
1483,Delphi method
1485,Innate immunity
1496,quantitative statistic method
1497,Econometric model
1498,econometric method
1499,business cycle analysis
1500,mathematical statistic method
1515,Argyros School
1521,Jigsaw method
1527,Weibull distribution
1551,problem - based learning PBL
1552,online Doctor
1562,e - business model
1563,roof - top
1564,roof - top solar PV
1567,identity fraud
1571,human human bonding
1572,AHP analytic hierarchy
1578,Electrotechnics
1604,Business Modeling
1608,Facet Theory
1616,General Field model
1617,chemical physical theory
1618,structure analysis
1619,Transformation Agenda
1626,Enterprise Systems
1627,Technology Acceptance Model
1634,Computational Molecular Biophysics
1635,Theoretical
1636,Genomics
1642,power - alignment
1670,gesture analysis
1675,Back propagation neural network
1676,Heavy weather software
1678,fuzzy
1679,computer
1680,Narrow computer Logic
1681,control
1689,urodynamic testing
1692,Fuzzy C - means clustering algorithms
1693,Self Help SHGs
1701,Probability
1702,Decomposing - and - Mapping method
1728,risk - score system
1732,Distinguished Application Paper Award
1733,MetaMind
1734,GigaOM Structure Award
1736,Optimization
1737,Predictive Networking
1738,Feed Forward Neural Network
1739,Flow Based Networks
1774,Robotics Innovation Center
1775,Robotics Innovation
1776,Robert - Hooke - Str
1782,Effective
1783,Diffusion of
1784,Innovation Diffusion Theory IDT
1785,Rate of Adoption
1791,Six Sigma methodology
1792,Six Sigma Process Improvement Methodology
1803,Tambon One Product OTOP
1804,Analytical Hierarchy Process AHP
1805,Simons
