Id,Label
5,information retrieval
21,CLIR
86,IR
5122,derivational stemming algorithm
5123,MT - based approach
5126,Mean Average Precision
5164,SMT
5197,relevance feedback
5198,RF
5200,TE
5201,translation enhancement
5203,Vector Space Model
5249,probabilistic model
5253,word - by - word query translation
5254,dictionary - based query translation
5263,thesauri
5293,Latent Semantic
5333,Lucene toolkit
5371,Robust - WSD
5373,Lemur toolkit
5374,Ad - hoc
5375,MT dictionary translation
5376,Paragraph Extraction
5377,SS
5378,PE
5443,nDCG
5474,PRF
5524,N - gram
5533,OOV
5538,co - occurrence model
5558,semantic network
5559,inter - related query translation
5560,inter
5596,LVQ
5597,neural networks
5598,Learning Vector Quantization
5704,TF - IDF
5706,multilingual ontology
5722,lexicon - based translation
5723,statistical translation model
5725,length normalization
5735,Ranking SVM
5782,Pseudo - relevance feedback
5827,TFIDF
5866,LSH
5867,locality - sensitive hashing
5868,Translation memories
5869,TMs
5935,hierarchic structures
5965,SMT translation
6036,linked dependence
6039,Edit Distance
6258,Machine Readable Dictionary translation
6317,frequency - distance model
6318,OOV translation mining
6319,summary - score model
6320,surface pattern matching model
6321,Out of Vocabulary
6428,IndonesianEnglish dictionary
6443,Language Grid
6483,Generalized Success@10
6484,R - precision
6485,Precision@10
6497,Semcor
6579,MT pivot
6597,log - logistic
6599,smoothed power law
6601,DBN
6616,ILI
6617,generMization
6618,EuroWordNet InterLingual Index
6653,rule
6654,dictionary - based degradation
6703,relevance prediction
6704,shared - task
6733,parallel aligned
6833,Confidence
6873,machine learning regression model
6874,word - embeddings model
6875,OOV translation ranking
6928,top
6947,CCA
6948,latent semantic models
6949,keyword
6950,canonical correlation analysis
6951,deep belief networks
6952,cross - lingual semantic analysis
6953,latent semantic - retrieval model
6965,SPL
6966,LL
6974,EC
6975,CE
6976,EE
7003,probabilistic latent semantic analysis
7046,Dynamic Bayesian Network
7079,OCR error modeling
7080,Forum for Information Evaluation
7081,parallel text alignment
7137,WikiTranslate
7189,transliteration
7190,grapheme - based model
7210,two - phased retrieval model
7211,probabilistic CLIR
7212,probabilistic CLIR model
7218,TNG
7219,triple translation model
7220,word - by - word translation
7292,word sense disambiguation algorithm
7364,probabilistic translation model
7365,Minimum Edit Support Candidates
7366,MESC
7422,Ranking Support Vector Machine
7423,OOV term translation model
7433,OMTD
7434,OMTDN
7536,Synchronous Context - Free Grammars
7537,token - to - token mappings
7617,Noisy parallel corpora
7665,α1antitrypsin deficiency
7666,OOV term translation
7667,α1-抗胰蛋白酶缺乏症
7668,Bayesian Net
7691,Unicode encoding
7827,DBN - based edit distance
7828,ED
7829,DBN)-based
7855,full machine translation
7897,similarity - based translationphrase identification
8001,bilingual semantic relationship
8002,latent semantic space
8003,partial least squares
8004,latent semantic spaces
8180,SMT)based
8181,document - alignment algorithm
8196,MT - based
8206,multilingual association dictionary
